product_title,category_label,category_in_title
smeg sf4309mx 45cm height classic dark glass compact 40l microwave with grill stainless steel,microwave,microwave
smeg sf4309mx 60cm classic microwave grill for tall housing stainless steel,microwave,microwave
smeg sf4309mx stainless steel compact microwave oven with grill,microwave,microwave
amica amm25bi built in microwave oven and grill 25l stainless steel,microwave,microwave
amica amm25bi 25 l 900 w built in microwave with grill for a 60cm wide cabinet stainless steel,microwave,microwave
amica amm25bi built in microwave with grill stainless steel,microwave,microwave
amica 1103004 built in microwave cooker,microwave,microwave
amica integrated microwave oven in stainless steel,microwave,microwave
amica amm25bi 1000w built in microwave stainless steel,microwave,microwave
smeg sc445mx 60cm cucina built in microwave for tall housing stainless steel,microwave,microwave
smeg cucina integrated microwave oven in stainless steel,microwave,microwave
smeg cucina compact sc445mx 45cm height built in microwave oven in stainless steel,microwave,microwave
smeg sc445mx cucina 45cm high microwave oven with grill stainless steel,microwave,microwave
smeg sc445mx cucina stainless steel compact microwave oven,microwave,microwave
panasonic nn sd25hbbpq,microwave,
panasonic nn sd25hbbpq solo inverter microwave oven 23 litre 1000 w black,microwave,microwave
panasonic nnsd25hbbpq/nnsd25hbbpq,microwave,
panasonic free standing microwave oven in black,microwave,microwave
panasonic nn sd25hbbpq solo inverter microwave oven in black 22l 1000w,microwave,microwave
panasonic nn sd25hbbpq 23 litre inverter solo microwave oven black,microwave,microwave
panasonic nn sd25hbbpq 23l 1000w inverter microwave oven in black,microwave,microwave
panasonic nn sd25hbbpq 1000w 23l solo black microwave black,microwave,microwave
igenix 700w manual microwave white,microwave,microwave
igenix ig2070,microwave,
igenix 20 litre 700w manual microwave white ig2070,microwave,microwave
aeg mbb1756d m built in/under 17l microwave with grill,microwave,microwave
aeg mbb1756d m/mbb1756d m,microwave,
aeg mbb1756d m 60cm built in microwave grill for wall unit stainless steel,microwave,microwave
aeg integrated microwave oven in stainless steel,microwave,microwave
aeg mbb1756d m built in/under 17l microwave with grill,microwave,microwave
aeg einbaumikrowelle mit grill mbb1756d m,microwave,
hotpoint md344ixh 31l built in microwave with grill stainless steel,microwave,microwave
hotpoint md344ixh 31l built in microwave with grill stainless steel,microwave,microwave
hotpoint md344ixh 60cm class 3 built in microwave grill for tall housing stainless steel,microwave,microwave
hotpoint class 3 md 344 ix h built in microwave stainless steel,microwave,microwave
hotpoint class 3 md 344 ix h built in microwave with grill stainless steel,microwave,microwave
hotpoint md344ixh built in microwave grill 1000w 31l stainless steel,microwave,microwave
hotpoint md344ixh 1000w microwave stainless steel,microwave,microwave
hotpoint md344ixh/md344ixh,microwave,
hotpoint mwh1221x 20 litre built in microwave with grill stainless steel,microwave,microwave
hotpoint mwh1221x 20 litre built in microwave with grill stainless steel,microwave,microwave
hotpoint mwh122 1x built in microwave oven in stainless steel 800w 20l,microwave,microwave
hotpoint newstyle mwh 122.1 x built in microwave stainless steel,microwave,microwave
hotpoint mwh 122.1 x built in microwave with grill stainless steel,microwave,microwave
hotpoint mwh1221x/mwh1221x,microwave,
built in microwave oven grill 5 progs s/steel,microwave,microwave
hotpoint mwh122.1x built in microwave grill 800w 20l stainless steel,microwave,microwave
hotpoint 60cm 800w microwave oven mwh1221x,microwave,microwave
sharp r843slm 25 litre 900w double grill combination microwave oven silver,microwave,microwave
sharp r843slm combination microwave oven in silver 25l 900w,microwave,microwave
sharp r843slm/r843slm,microwave,
sharp microwave free standing microwave oven in silver,microwave,microwave
sharp r843slm microwave combination 900w 25litre touch control silver,microwave,microwave
sharp r843slm 25 litre combination microwave oven in silver,microwave,microwave
sharp r843slm,microwave,
neff hlawd53w0b n50 900w 25l compact height built in microwave oven for a 60cm wide cabinet white,microwave,microwave
neff hlawd53w0b built in microwave oven in white 900w 25l,microwave,microwave
neff hlawd53w0b built in microwave 900w 25litre white,microwave,microwave
neff built in microwave oven in white hlawd53w0b,microwave,microwave
smeg fmi320x classic 21l stainless steel and eclipse glass built in microwave with grill,microwave,microwave
smeg fmi320x classic 21l stainless steel and eclipse glass built in microwave with grill,microwave,microwave
smeg classic integrated microwave oven in stainless steel,microwave,microwave
smeg fmi320x 60cm built in classic microwave grill for wall unit stainless steel,microwave,microwave
smeg fmi320x microwave oven with electric grill stainless steel,microwave,microwave
samsung mc28h5125ak 28l 900w freestanding combination microwave in black,microwave,microwave
samsung smart oven free standing microwave oven in black,microwave,microwave
samsung mc28h5125ak,microwave,
samsung nq50j3530bs built in combi microwave for tall housing stainless steel,microwave,microwave
samsung nq50j3530bs compact height combination microwave oven stainless steel,microwave,microwave
samsung nq50j3530bs compact height combination microwave oven stainless steel,microwave,microwave
samsung integrated single oven in stainless steel,microwave,
samsung nq50j3530bs compact height combination microwave oven stainless steel,microwave,microwave
samsung nq50j3530bs/eu built in combination microwave stainless steel,microwave,microwave
samsung nq50j3530bs,microwave,
zanussi zsm17100xa mikrowelle/einbau zsm 17100 xa,microwave,
zanussi zsm17100xa built in microwave stainless steel,microwave,microwave
zanussi zsm17100xa built in 17l microwave stainless steel,microwave,microwave
zanussi mikrowelle zsm 17100 xa,microwave,
zanussi zsm17100xa built in 17l microwave stainless steel,microwave,microwave
sharp microwave free standing microwave oven in black,microwave,microwave
sharp vestel r860km combination microwave,microwave,microwave
sharp r860km flatbed combination microwave,microwave,microwave
sharp r860km 900w 25 litre flatbed combination microwave oven black,microwave,microwave
sharp r860km,microwave,
sharp vestel r860km combination microwave,microwave,microwave
panasonic nn ct54jwbpq,microwave,
panasonic microwave nn ct54jwbpq in white combination microwave oven 27 litre,microwave,microwave
1000watts combination 27litre 29 auto progs white,microwave,
panasonic nn ct54jwbpq combination microwave oven in white 27 litre 10,microwave,microwave
panasonic nnct54jwbpq/nnct54jwbpq,microwave,
panasonic nn ct54jwbpq microwave combination 1000w 27litre touch control white,microwave,microwave
bf555lms0b siemens 900w 25 litres m/wave left hinged door black,microwave,
siemens bf555lms0b iq500 900w 25l built in microwave oven for a 60cm cabinet stainless steel,microwave,microwave
siemens iq500 bf555lms0b built in microwave,microwave,microwave
morphy richards microwave accents colour collection 511500 20l digital solo microwave black,microwave,microwave
morphy richards accents 511500 compact solo microwave black,microwave,microwave
20l black microwave 511500,microwave,microwave
morphy richards evoke free standing microwave oven in black,microwave,microwave
morphy richards 511500 microwave 800w 20l black,microwave,microwave
morphy richards evoke black microwave 20l solo 800w 511500,microwave,microwave
smeg fmi020x stainless steel 20 litre built in microwave with grill complete with frame,microwave,microwave
smeg integrated microwave oven in stainless steel,microwave,microwave
smeg fmi020x stainless steel 20 litre built in microwave with grill complete with frame,microwave,microwave
smeg fmi020x 60cm built in microwave grill for wall unit stainless steel,microwave,microwave
smeg fmi020x microwave oven with electric grill stainless steel,microwave,microwave
cda vm230bl 25l 900w built in microwave with grill black,microwave,microwave
cda vm230bl 25l 900w built in microwave with grill black,microwave,microwave
cda vm230bl microwave grill oven built in 5 power level 900w black,microwave,microwave
cda vm230ss/vm230ss,microwave,
cda vm230bl 25l 900w integrated built in black microwave oven grill,microwave,microwave
cda vm230bl 60cm built in microwave grill for tall housing black,microwave,microwave
sharp r860slm 900w 25 litre flatbed combination microwave oven silver,microwave,microwave
sharp vestel r860slm combination microwave,microwave,microwave
sharp r860slm flatbed combination microwave,microwave,microwave
sharp r860slm,microwave,
sharp vestel r860slm combination microwave,microwave,microwave
neff h53w50n3gb built in microwave,microwave,microwave
neff h53w50n3gb built in microwave,microwave,microwave
neff h53w50n3gb,microwave,
swan sm22030bn retro digital microwave 800 w black,microwave,microwave
swan retro free standing microwave oven in black,microwave,microwave
swan standard microwave sm22030bn black,microwave,microwave
swan sm22030bn microwave oven 20litres 800w black,microwave,microwave
smeg fmi325x 25l classic built in microwave with grill stainless steel,microwave,microwave
smeg classic integrated microwave oven in stainless steel,microwave,microwave
smeg fmi325x 25l classic built in microwave with grill stainless steel,microwave,microwave
smeg fmi325x classic stainless steel and eclipseglass built in microwave oven withgrill complete with frame 25 litres,microwave,microwave
smeg fmi325x 60cm built in classic microwave grill for tall housing stainless steel,microwave,microwave
smeg fmi325x classic stainless steel and eclipseglass built in microwave oven withgrill complete with frame 25 litres,microwave,microwave
aeg mbe2658d m built in microwave with grill stainless steel black,microwave,microwave
aeg integrated microwave oven in stainless steel,microwave,microwave
aeg mbe2658d m fully built in built under 26l microwave with grill,microwave,microwave
aeg mbe2658d m fully built in built under 26l microwave with grill,microwave,microwave
aeg mbe2658d m integrated microwavemicrowave built in combi 26l 900w touch black grey,microwave,microwave
zanussi zbm26642xa built in microwave stainless steel,microwave,microwave
zanussi zbm26642xa 26l built in standard microwave stainless steel,microwave,microwave
zanussi integrated microwave oven in stainless steel,microwave,microwave
zanussi zbm26642xa built in solo microwave stainless steel,microwave,microwave
samsung mg23k3575aw/mg23k3575aw,microwave,
samsung mg23k3575aw 23l 800w microwave oven with grill white,microwave,microwave
samsung mg23k3575aw,microwave,
daewoo kor7lbkr retro red 20l freestanding 800w eco standby microwave,microwave,microwave
daewoo kor7lbkr 20l 800w freestanding microwave oven red,microwave,microwave
gorenje bm171e2xg 17 litre built in microwave with grill euro plug,microwave,microwave
gorenje bm171e2xg built in microwave oven grill 17l manual control bk,microwave,microwave
gorenje bm171e2xg,microwave,
gorenje bm171e2xg built in microwave with grill jet black,microwave,microwave
gorenje einbau mikrowelle bm 171 e2xg,microwave,
gorenje einbau mikrowelle schwarz bm171e2xg,microwave,
hotpoint mwh1311b 13l 700w freestanding curve microwave oven black,microwave,microwave
hotpoint curve free standing microwave oven in black,microwave,microwave
hotpoint curve mwh 1311 b microwave black,microwave,microwave
hotpoint mwh1311b/mwh1311b,microwave,
hotpoint mwh 1311 b curve solo microwave with dial control 13 litre 700 w black,microwave,microwave
panasonic nn sd27hsbpq solo inverter microwave oven 23 litre 1000 w stainless steel,microwave,microwave
jun17 23l inverter solo microwave stainless steel,microwave,microwave
panasonic nn sd27hsbpq 23l 1000w inverter microwave oven stainless steel,microwave,microwave
panasonic nn sd27hsbpq solo microwave stainless steel,microwave,microwave
